146240027,Guy,Levi,1970-11-01,599997765,Jerusalem
808677201,Noa,Golan,1964-04-09,528449660,Tel Aviv
651447743,Rotem,Barak,1998-11-16,524177643,Holon
129452534,Ron,Ben-David,2001-01-08,533409679,Tel Aviv
292563039,Ori,Malka,1954-08-10,599716427,Holon
757088646,Shira,Sharon,2005-05-02,558551545,Petah Tikva
405648081,Shira,Sharon,2006-08-19,587876684,Jerusalem
152785861,Yonatan,Golan,1961-06-26,564843096,Netanya
467683186,Ron,Avraham,2007-03-15,523539229,Rishon LeZion
549041678,Hila,Abutbul,1983-03-01,537809668,Tel Aviv
277362370,Daniel,Peretz,1969-02-14,551600536,Be'er Sheva
909580633,Ron,Ben-David,1966-03-14,567529810,Netanya
459613663,Ori,Barak,2001-08-02,591026670,Rishon LeZion
515517676,Amit,Harari,1989-06-23,578655896,Jerusalem
958396544,Idan,Shemesh,1985-11-04,560128842,Holon
991202503,Tal,Cohen,1957-08-25,589354477,Rishon LeZion
869278628,Tal,Shemesh,1992-02-29,536540342,Be'er Sheva
334099421,Ori,Avraham,1971-03-10,558097742,Ashdod
523462070,Inbal,Avraham,1962-06-28,583624078,Netanya
421967560,Omer,Mizrahi,1985-04-17,598733444,Tel Aviv
318943388,Eyal,Kaplan,1963-04-22,504145425,Tel Aviv
136335319,Tal,Avraham,1985-11-06,535437292,Tel Aviv
691705874,Omer,Malka,1999-08-29,555777346,Holon
408394324,Idan,Malka,1990-05-17,517920717,Haifa
323208385,Inbal,Kaplan,1992-04-07,571531922,Ashdod
733386484,Noa,Levi,1994-10-02,599648892,Be'er Sheva
427852785,Omer,Harari,1975-10-28,528916428,Holon
605063967,Ori,Barak,2005-08-16,579663448,Holon
904402564,Eyal,Abutbul,1984-05-07,569524326,Jerusalem
499722276,Ori,Ben-David,1995-12-03,500320974,Ashdod
740682739,Daniel,Hazan,2003-03-06,531057104,Ashdod
559056009,Inbal,Katz,1988-07-31,592150994,Rishon LeZion
993263579,Ori,Malka,1983-04-09,500030773,Be'er Sheva
565425153,Omer,Kaplan,1991-07-07,522914102,Petah Tikva
266685039,Guy,Harari,1984-07-29,549264904,Ashdod
770618338,Idan,Ben-David,1965-01-22,593834457,Rishon LeZion
692757934,Shira,Ziv,2004-11-01,516687809,Rishon LeZion
162929677,Hila,Abutbul,1986-07-14,507768657,Ramat Gan
717220517,Idan,Dayan,1984-11-09,530015089,Netanya
977667032,Tal,Malka,1971-11-14,544329829,Tel Aviv
660542544,Rotem,Harari,2005-05-22,519101184,Holon
364330977,Eyal,Dayan,1971-01-21,577986060,Haifa
391559775,Michal,Malka,1997-08-16,525036512,Be'er Sheva
173735333,Omer,Hazan,1973-02-06,544337053,Netanya
508895013,Eyal,Harari,2006-05-06,541537924,Petah Tikva
609883589,Omer,Avraham,2007-02-25,595332562,Be'er Sheva
565166657,Amit,Abutbul,1989-09-14,518375534,Petah Tikva
642778231,Shira,Cohen,1987-03-17,548509327,Tel Aviv
114916894,Michal,Golan,1996-11-17,516131846,Jerusalem
233341981,Ori,Malka,1970-07-06,519783370,Tel Aviv
620016708,Ofir,Golan,1972-12-01,566086596,Holon
700986555,Omer,Ben-David,1984-03-01,500798730,Jerusalem
233715310,Lior,Shemesh,1959-07-03,533264315,Netanya
452367681,Daniel,Avraham,2002-10-15,520499849,Jerusalem
919941861,Inbal,Hazan,1973-09-03,547500627,Holon
231324781,Inbal,Avraham,1970-03-10,541420702,Haifa
893399035,Shira,Barak,1972-09-20,504691307,Netanya
356308687,Daniel,Sharon,1977-01-31,595844179,Rishon LeZion
621805679,Inbal,Peretz,1975-12-27,510305271,Ramat Gan
358401641,Ofir,Mizrahi,1990-12-27,585883523,Be'er Sheva
876946737,Daniel,Malka,1959-09-18,538265809,Tel Aviv
300885051,Aviv,Dayan,1963-08-25,562551084,Be'er Sheva
857599583,Daniel,Amar,1964-06-29,511533580,Haifa
798009672,Inbal,Levi,1969-12-20,541921787,Be'er Sheva
106374385,Ron,Shemesh,1980-04-18,555143554,Ramat Gan
522199986,Inbal,Sharon,2001-06-15,583726965,Ramat Gan
307638987,Michal,Golan,1964-08-17,510416068,Be'er Sheva
561707109,Hila,Malka,2002-04-21,561215726,Ashdod
853912682,Omer,Levi,1968-10-15,595321525,Petah Tikva
939238672,Inbal,Avraham,1958-08-08,538306976,Netanya
638619639,Rotem,Avraham,1982-06-18,567100363,Ashdod
870478094,Ron,Katz,1981-12-19,501678235,Rishon LeZion
535842430,Shira,Tzadok,1976-09-30,597354592,Tel Aviv
967238983,Yonatan,Tzadok,1991-02-26,516438475,Netanya
361945520,Amit,Peretz,1985-12-08,586457993,Tel Aviv
444687035,Omer,Kaplan,1982-07-11,598785404,Be'er Sheva
792123494,Amit,Amar,1958-06-20,553795710,Tel Aviv
583133229,Ori,Golan,1968-04-21,526204060,Rishon LeZion
724516280,Daniel,Dayan,1982-10-27,581665146,Haifa
705338121,Amit,Hazan,1980-09-25,575132611,Rishon LeZion
325430239,Omer,Levi,2006-08-13,581306045,Holon
680422772,Michal,Malka,1993-12-23,514839954,Petah Tikva
789955108,Idan,Cohen,2001-07-24,533151044,Ramat Gan
254040510,Lior,Mizrahi,1955-07-24,526816316,Rishon LeZion
710030144,Michal,Sharon,2006-04-30,579914542,Ashdod
289805994,Hila,Golan,1993-05-28,527306888,Haifa
485241165,Daniel,Harari,1980-02-12,501696908,Jerusalem
936879403,Inbal,Kaplan,1986-09-09,503602147,Be'er Sheva
365083334,Idan,Avraham,1954-08-19,510400774,Jerusalem
590833948,Michal,Harari,1978-03-03,577129450,Haifa
723266609,Hila,Mizrahi,1974-07-21,507370353,Petah Tikva
705977773,Michal,Dayan,2005-07-03,538036278,Ashdod
896666994,Shira,Cohen,1980-10-08,558429860,Ashdod
413603064,Ron,Barak,1982-09-29,509562216,Holon
350299663,Lior,Tzadok,1990-11-09,536849279,Haifa
475678577,Rotem,Sharon,2005-02-05,558102820,Rishon LeZion
330948886,Tomer,Malka,2004-03-22,501983069,Holon
642573144,Hila,Ziv,1991-05-25,520592957,Netanya
517697659,Noa,Ben-David,1995-04-13,567341054,Netanya
678506268,Eyal,Barak,1969-03-28,583086705,Rishon LeZion
392263901,Lior,Golan,1987-06-16,536334322,Rishon LeZion
398331058,Tomer,Dayan,1969-02-28,562469891,Haifa
165928627,Aviv,Golan,1972-10-20,500149273,Netanya
702439977,Noa,Katz,1983-11-21,558231784,Petah Tikva
613307691,Amit,Barak,1987-04-12,573309773,Rishon LeZion
333012046,Eyal,Abutbul,1956-03-16,558925172,Be'er Sheva
457148964,Daniel,Golan,1980-09-10,589747353,Be'er Sheva
368803859,Aviv,Ben-David,1977-02-07,530453938,Petah Tikva
223034510,Tomer,Amar,1999-09-30,548975867,Petah Tikva
154992568,Daniel,Malka,2000-06-12,512780591,Be'er Sheva
194967455,Tomer,Amar,1981-09-29,557874835,Be'er Sheva
169095841,Inbal,Harari,2003-07-06,528970720,Ashdod
128998748,Yonatan,Golan,1965-06-18,512501732,Haifa
928678498,Tal,Dayan,1986-01-14,501521078,Jerusalem
510589173,Tomer,Hazan,1962-12-01,554895978,Be'er Sheva
877651756,Eyal,Dayan,1996-07-29,532902107,Jerusalem
145012488,Inbal,Tzadok,1990-07-30,520324968,Ashdod
120252841,Eyal,Malka,1956-01-25,521045864,Be'er Sheva
439413734,Noa,Levi,1981-01-16,554618639,Petah Tikva
215791975,Eyal,Katz,1994-07-05,587006748,Ashdod
469439493,Hila,Ben-David,1992-08-21,566083604,Tel Aviv
747832838,Yonatan,Avraham,1999-05-07,562904470,Holon
560761358,Omer,Levi,1956-01-28,513788633,Be'er Sheva
240709151,Amit,Abutbul,1959-12-11,537318995,Haifa
523195752,Inbal,Barak,1997-12-20,518511572,Holon
471674082,Hila,Harari,1983-05-26,557787527,Tel Aviv
210440926,Amit,Tzadok,1963-06-19,577457402,Holon
310258592,Shira,Cohen,1985-08-25,528027013,Petah Tikva
585426153,Guy,Katz,1966-08-06,508668507,Netanya
157794649,Shira,Barak,1957-08-26,524199608,Ashdod
493394881,Hila,Abutbul,1971-12-08,565272589,Ashdod
236536222,Ori,Shemesh,1980-01-11,556011093,Jerusalem
455096535,Hila,Barak,1976-07-04,550518966,Rishon LeZion
410254424,Eyal,Katz,1968-08-19,513575129,Ramat Gan
975354103,Noa,Sharon,1985-03-04,585127311,Netanya
582888025,Idan,Avraham,1976-06-21,551826249,Ramat Gan
674960706,Shira,Ben-David,1977-03-13,590601535,Petah Tikva
575013098,Michal,Ziv,2006-01-12,588830924,Be'er Sheva
495900140,Ron,Katz,1980-01-12,587949137,Ashdod
